Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,meal type,car parking,room type,lead time,market cluster,repeated,prev canc,not prev canc,price,special requests,date of reservation,status,number of people,number of nights,month,year
INN00209,2,0,2,4,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,98.39,0,12/3/2018,Not_Canceled,2,6,12,2018
INN00211,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,106.07,1,9/22/2017,Not_Canceled,2,3,9,2017
INN00212,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,105.0,1,7/18/2018,Not_Canceled,2,2,7,2018
INN00213,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,145.0,2,9/22/2017,Not_Canceled,2,1,9,2017
INN00214,3,0,2,1,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,106.03,1,8/13/2018,Canceled,3,3,8,2018
INN00215,2,0,2,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,114.3,1,8/13/2018,Not_Canceled,2,4,8,2018
INN00216,1,0,1,1,Not Selected,0,Room_Type 1,13,Online,0,0,0,88.0,0,12/5/2018,Not_Canceled,1,2,12,2018
INN00217,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,89.25,2,10/15/2017,Not_Canceled,2,2,10,2017
INN00218,2,1,2,5,Meal Plan 1,0,Room_Type 4,78,Online,0,0,0,86.32,1,3/20/2018,Not_Canceled,3,7,3,2018
INN00220,2,0,2,5,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,55.96,0,8/22/2017,Not_Canceled,2,7,8,2017
INN00221,1,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,109.0,1,6/8/2018,Not_Canceled,1,2,6,2018
INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,86.0,0,3/1/2018,Not_Canceled,2,1,3,2018
INN00223,2,0,1,5,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,118.95,0,9/5/2018,Not_Canceled,2,6,9,2018
INN00224,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,130.0,1,6/10/2018,Not_Canceled,2,2,6,2018
INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70,Online,0,0,0,90.56,1,4/14/2018,Not_Canceled,2,4,4,2018
INN00226,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,87.3,1,4/1/2018,Not_Canceled,2,2,4,2018
INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,Online,0,0,0,177.65,1,5/27/2018,Canceled,4,4,5,2018
INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,127.0,1,3/18/2018,Not_Canceled,3,2,3,2018
INN00230,1,0,1,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,72.9,0,2/5/2018,Canceled,1,3,2,2018
INN00231,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,159.3,0,5/7/2018,Canceled,3,2,5,2018
INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,135.15,1,5/12/2018,Not_Canceled,3,4,5,2018
INN00233,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,0,0,0,90.0,0,10/28/2018,Not_Canceled,1,2,10,2018
INN00234,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,114.0,0,10/18/2017,Not_Canceled,2,1,10,2017
INN00235,2,1,0,1,Meal Plan 1,1,Room_Type 1,58,Online,0,0,0,125.1,1,6/21/2018,Not_Canceled,3,1,6,2018
INN00236,2,0,2,6,Not Selected,0,Room_Type 1,4,Online,0,0,0,95.13,1,8/14/2017,Not_Canceled,2,8,8,2017
INN00237,2,0,0,2,Meal Plan 1,0,Room_Type 5,117,Online,0,0,0,105.84,0,4/29/2018,Canceled,2,2,4,2018
INN00238,2,0,1,3,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,102.0,0,12/26/2018,Canceled,2,4,12,2018
INN00239,2,0,2,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,74.8,2,12/2/2018,Not_Canceled,2,4,12,2018
INN00240,2,0,1,0,Not Selected,0,Room_Type 1,31,Online,0,0,0,94.5,0,4/24/2018,Canceled,2,1,4,2018
INN00241,2,0,2,4,Not Selected,0,Room_Type 1,79,Online,0,0,0,120.6,0,6/16/2018,Not_Canceled,2,6,6,2018
INN00242,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,139.33,0,10/9/2017,Not_Canceled,2,3,10,2017
INN00243,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,105.0,0,9/3/2017,Not_Canceled,2,2,9,2017
INN00244,2,0,0,2,Not Selected,0,Room_Type 1,12,Corporate,0,0,0,100.0,1,9/14/2018,Not_Canceled,2,2,9,2018
INN00245,2,0,1,0,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,80.3,1,2/8/2018,Not_Canceled,2,1,2,2018
INN00246,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,10/2/2017,Not_Canceled,1,2,10,2017
INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78,Online,0,0,0,105.3,1,3/24/2018,Not_Canceled,2,3,3,2018
INN00248,2,0,0,4,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,112.8,0,5/31/2018,Canceled,2,4,5,2018
INN00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,151.0,0,8/15/2018,Canceled,2,3,8,2018
INN00250,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,91.0,1,11/9/2017,Not_Canceled,1,4,11,2017
INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152,Online,0,0,0,146.7,1,8/13/2018,Canceled,3,3,8,2018
INN00252,2,0,2,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,58.4,0,10/2/2017,Not_Canceled,2,5,10,2017
INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177,Online,0,0,0,80.75,1,7/26/2018,Canceled,2,4,7,2018
INN00254,2,0,1,1,Not Selected,0,Room_Type 1,47,Offline,0,0,0,76.5,0,5/21/2018,Not_Canceled,2,2,5,2018
INN00255,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,140.13,0,9/7/2018,Not_Canceled,3,3,9,2018
INN00256,2,0,2,4,Not Selected,0,Room_Type 1,60,Online,0,0,0,76.0,1,11/15/2017,Not_Canceled,2,6,11,2017
INN00258,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,10/16/2017,Canceled,2,2,10,2017
INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,Online,0,0,0,108.0,1,10/18/2018,Not_Canceled,2,3,10,2018
INN00261,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,166.0,3,6/11/2018,Not_Canceled,3,2,6,2018
INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,67.5,0,1/16/2018,Not_Canceled,2,2,1,2018
INN00263,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,78.54,1,9/14/2017,Not_Canceled,2,4,9,2017
INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,Online,0,0,0,152.1,1,11/6/2018,Canceled,1,4,11,2018
INN00265,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,115.0,0,10/15/2018,Canceled,1,3,10,2018
INN00266,2,0,2,5,Not Selected,0,Room_Type 1,53,Online,0,0,0,66.53,2,9/2/2017,Not_Canceled,2,7,9,2017
INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,Offline,0,0,0,85.0,0,4/15/2018,Not_Canceled,2,2,4,2018
INN00271,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,Corporate,0,0,0,75.0,0,3/11/2018,Not_Canceled,1,1,3,2018
INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,115.37,1,8/28/2018,Canceled,2,6,8,2018
INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,0,0,0,130.0,0,3/25/2018,Canceled,2,3,3,2018
INN00274,3,0,0,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,126.0,2,12/9/2018,Not_Canceled,3,2,12,2018
INN00275,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,94.35,1,6/12/2018,Not_Canceled,2,1,6,2018
INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,118.46,4,7/6/2018,Not_Canceled,3,6,7,2018
INN00277,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,Online,0,0,0,90.6,0,6/15/2018,Canceled,1,2,6,2018
INN00278,1,0,2,1,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,82.9,2,3/5/2018,Not_Canceled,1,3,3,2018
INN00279,2,0,0,3,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,95.33,1,8/18/2017,Not_Canceled,2,3,8,2017
INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,135.64,1,4/21/2018,Not_Canceled,3,7,4,2018
INN00281,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,Offline,0,0,0,122.4,0,6/18/2018,Not_Canceled,3,2,6,2018
INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41,Online,0,0,0,116.1,0,5/9/2018,Canceled,2,4,5,2018
INN00283,2,0,0,4,Not Selected,0,Room_Type 1,167,Online,0,0,0,62.18,0,6/28/2018,Canceled,2,4,6,2018
INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62,Online,0,0,0,63.75,0,3/9/2018,Canceled,2,4,3,2018
INN00285,1,0,1,4,Meal Plan 1,0,Room_Type 1,113,Online,0,0,0,118.8,0,9/7/2018,Canceled,1,5,9,2018
INN00286,2,0,0,2,Not Selected,1,Room_Type 1,1,Online,0,0,0,167.0,0,8/10/2018,Not_Canceled,2,2,8,2018
INN00288,0,2,2,2,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,108.38,1,4/24/2018,Canceled,2,4,4,2018
INN00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,128.7,0,10/28/2018,Canceled,3,3,10,2018
INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,80.33,1,3/17/2018,Not_Canceled,2,4,3,2018
INN00292,2,0,1,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,140.0,1,8/22/2018,Canceled,2,2,8,2018
INN00293,2,1,1,1,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,76.5,2,8/8/2017,Not_Canceled,3,2,8,2017
INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,105.3,1,5/1/2018,Not_Canceled,2,3,5,2018
INN00295,2,0,2,1,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,87.3,1,4/3/2018,Canceled,2,3,4,2018
INN00296,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,11/1/2018,Canceled,1,3,11,2018
INN00297,1,0,0,1,Meal Plan 2,0,Room_Type 1,41,Offline,0,0,0,83.0,0,9/4/2017,Not_Canceled,1,1,9,2017
INN00298,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,99.45,1,8/13/2018,Not_Canceled,2,4,8,2018
INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27,Offline,0,0,0,104.5,3,12/27/2017,Not_Canceled,3,3,12,2017
INN00300,2,0,2,6,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,92.54,2,11/16/2018,Not_Canceled,2,8,11,2018
INN00301,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,10/13/2018,Not_Canceled,1,3,10,2018
INN00302,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,6/15/2018,Canceled,1,2,6,2018
INN00303,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,Offline,1,1,0,63.0,1,1/2/2018,Not_Canceled,2,3,1,2018
INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,109.8,0,10/28/2018,Canceled,2,3,10,2018
INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,103.0,0,5/16/2018,Not_Canceled,2,1,5,2018
INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,130.0,1,2/20/2018,Not_Canceled,3,3,2,2018
INN00307,2,0,0,2,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,117.0,0,3/23/2018,Canceled,2,2,3,2018
INN00308,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,Offline,0,0,0,60.5,0,12/29/2017,Not_Canceled,2,4,12,2017
INN00309,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,Offline,0,0,0,112.2,0,9/30/2017,Not_Canceled,2,1,9,2017
INN00310,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,135.9,0,8/1/2018,Canceled,2,4,8,2018
INN00311,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,151.0,1,7/25/2018,Canceled,2,1,7,2018
INN00313,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,59.09,0,12/26/2017,Not_Canceled,2,3,12,2017
INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,Online,0,0,0,103.09,0,7/9/2018,Canceled,2,7,7,2018
INN00315,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,87.0,0,2/28/2018,Not_Canceled,2,3,2,2018
INN00316,3,0,1,0,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,137.0,0,4/17/2018,Canceled,3,1,4,2018
INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,Offline,0,0,0,109.0,0,6/24/2018,Not_Canceled,2,2,6,2018
INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Online,0,0,0,115.0,1,6/6/2018,Canceled,2,2,6,2018
INN00319,2,0,2,3,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,99.45,1,7/17/2018,Not_Canceled,2,5,7,2018
INN00321,3,0,1,2,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,130.0,2,2/22/2018,Not_Canceled,3,3,2,2018
INN00322,1,0,1,0,Meal Plan 1,0,Room_Type 1,51,Corporate,1,0,3,65.0,0,5/22/2018,Not_Canceled,1,1,5,2018
INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75.0,0,6/17/2018,Canceled,2,2,6,2018
INN00324,2,1,1,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,132.9,0,7/8/2018,Canceled,3,3,7,2018
INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,120.0,0,10/18/2017,Not_Canceled,1,2,10,2017
INN00326,2,0,0,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,79.2,1,11/11/2018,Canceled,2,2,11,2018
INN00327,3,0,2,1,Meal Plan 1,0,Room_Type 4,84,Online,0,0,0,159.3,0,8/28/2018,Canceled,3,3,8,2018
INN00328,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,6/15/2018,Canceled,1,2,6,2018
INN00329,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,Offline,1,1,0,90.0,0,10/6/2017,Not_Canceled,2,3,10,2017
INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,140.4,1,5/27/2018,Not_Canceled,2,2,5,2018
INN00331,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,75.0,0,8/11/2017,Not_Canceled,2,1,8,2017
INN00332,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109.0,0,7/17/2017,Canceled,2,2,7,2017
INN00333,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Online,0,0,0,94.5,0,7/25/2017,Canceled,2,3,7,2017
INN00334,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,75.0,0,12/15/2017,Not_Canceled,1,1,12,2017
INN00335,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,Offline,0,0,0,75.0,1,10/23/2017,Not_Canceled,2,3,10,2017
INN00336,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,76.67,0,10/10/2017,Not_Canceled,2,3,10,2017
INN00337,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,126.0,0,10/2/2018,Not_Canceled,2,4,10,2018
INN00338,2,0,1,1,Not Selected,0,Room_Type 1,175,Online,0,0,0,85.5,1,7/23/2018,Not_Canceled,2,2,7,2018
INN00339,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,Online,0,0,0,140.7,0,8/18/2018,Canceled,2,3,8,2018
INN00340,2,0,2,2,Meal Plan 1,0,Room_Type 4,127,Online,0,0,0,103.7,1,6/26/2018,Not_Canceled,2,4,6,2018
INN00341,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,142.0,0,9/8/2017,Not_Canceled,1,1,9,2017
INN00342,2,1,2,5,Meal Plan 1,0,Room_Type 1,95,Online,0,0,0,103.7,3,12/21/2018,Not_Canceled,3,7,12,2018
INN00343,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,6/6/2018,Not_Canceled,1,3,6,2018
INN00344,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,75.0,0,11/10/2018,Not_Canceled,2,3,11,2018
INN00345,3,0,1,1,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,137.7,0,7/25/2018,Not_Canceled,3,2,7,2018
INN00346,2,0,0,1,Not Selected,0,Room_Type 1,57,Online,0,0,0,87.3,3,9/7/2018,Not_Canceled,2,1,9,2018
INN00348,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled,2,2,8,2017
INN00349,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,97.0,1,2/24/2018,Not_Canceled,2,1,2,2018
INN00350,3,0,1,1,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,150.3,1,8/15/2018,Not_Canceled,3,2,8,2018
INN00351,2,0,0,4,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,82.45,0,3/29/2018,Not_Canceled,2,4,3,2018
INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4,Corporate,1,0,3,103.0,1,7/1/2018,Not_Canceled,1,1,7,2018
INN00353,1,0,2,6,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,145.0,0,7/5/2018,Canceled,1,8,7,2018
INN00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,145.0,1,7/11/2018,Not_Canceled,1,2,7,2018
INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,134.85,1,5/14/2018,Not_Canceled,2,4,5,2018
INN00356,2,1,1,1,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,168.25,1,10/22/2018,Not_Canceled,3,2,10,2018
INN00357,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60.0,0,2/28/2018,Canceled,1,3,2,2018
INN00358,2,0,1,3,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,76.0,0,6/13/2018,Not_Canceled,2,4,6,2018
INN00359,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,63.5,1,8/10/2017,Not_Canceled,2,3,8,2017
INN00360,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,95.0,0,9/18/2018,Not_Canceled,2,2,9,2018
INN00361,2,0,2,2,Meal Plan 1,0,Room_Type 4,86,Offline,0,0,0,90.95,3,9/3/2018,Not_Canceled,2,4,9,2018
INN00362,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,98.4,2,10/16/2017,Not_Canceled,2,2,10,2017
INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,135.9,1,9/22/2018,Not_Canceled,2,1,9,2018
INN00364,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,130.0,1,11/16/2018,Not_Canceled,2,2,11,2018
INN00365,2,0,0,1,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,81.9,2,11/19/2017,Not_Canceled,2,1,11,2017
INN00366,3,0,1,4,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,78.85,1,2/22/2018,Not_Canceled,3,5,2,2018
INN00367,2,0,2,3,Meal Plan 2,0,Room_Type 1,87,Online,0,0,0,141.3,0,6/26/2018,Canceled,2,5,6,2018
INN00368,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,70.0,1,4/9/2018,Not_Canceled,2,2,4,2018
INN00369,2,0,2,3,Meal Plan 2,0,Room_Type 1,39,Online,0,0,0,170.1,2,8/13/2018,Not_Canceled,2,5,8,2018
INN00372,2,0,2,2,Meal Plan 1,0,Room_Type 4,102,Offline,0,0,0,82.45,0,7/10/2018,Not_Canceled,2,4,7,2018
INN00375,2,0,2,6,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,68.07,1,12/10/2018,Not_Canceled,2,8,12,2018
INN00376,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,118.8,1,10/4/2018,Not_Canceled,2,3,10,2018
INN00377,2,0,0,2,Meal Plan 1,0,Room_Type 4,115,Online,0,0,0,104.4,0,10/27/2018,Canceled,2,2,10,2018
INN00378,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,12,65.0,0,3/23/2018,Not_Canceled,1,1,3,2018
INN00379,2,0,1,3,Not Selected,0,Room_Type 1,35,Online,0,0,0,71.1,0,3/3/2018,Canceled,2,4,3,2018
INN00380,2,0,2,1,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,95.0,0,5/21/2018,Not_Canceled,2,3,5,2018
INN00381,2,0,4,11,Meal Plan 1,0,Room_Type 4,237,Online,0,0,0,116.62,1,9/13/2018,Canceled,2,15,9,2018
INN00382,2,0,0,4,Meal Plan 1,0,Room_Type 1,125,Online,0,0,0,136.0,2,9/7/2018,Not_Canceled,2,4,9,2018
INN00383,2,2,2,2,Meal Plan 1,0,Room_Type 6,32,Online,0,0,0,147.9,0,12/2/2018,Canceled,4,4,12,2018
INN00384,2,0,2,0,Not Selected,0,Room_Type 1,5,Offline,0,0,0,123.7,0,9/18/2018,Not_Canceled,2,2,9,2018
INN00385,2,0,2,1,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,135.9,0,6/19/2018,Canceled,2,3,6,2018
INN00386,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109.0,0,10/16/2017,Not_Canceled,2,2,10,2017
INN00388,3,0,1,3,Meal Plan 1,0,Room_Type 4,155,Online,0,0,0,115.6,1,12/26/2018,Canceled,3,4,12,2018
INN00390,1,0,0,3,Meal Plan 1,0,Room_Type 1,11,Corporate,0,0,0,65.0,0,9/15/2017,Not_Canceled,1,3,9,2017
INN00391,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,80.0,0,2/19/2018,Not_Canceled,1,1,2,2018
INN00392,2,1,1,4,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,73.83,0,3/23/2018,Not_Canceled,3,5,3,2018
INN00393,1,0,0,1,Meal Plan 1,1,Room_Type 1,18,Corporate,1,3,19,67.0,0,10/18/2018,Not_Canceled,1,1,10,2018
INN00394,2,0,0,2,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,80.3,1,3/4/2018,Not_Canceled,2,2,3,2018
INN00395,2,0,2,1,Not Selected,0,Room_Type 1,54,Offline,0,0,0,85.0,0,4/30/2018,Not_Canceled,2,3,4,2018
INN00396,2,1,2,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,152.1,1,7/23/2018,Canceled,3,5,7,2018
INN00397,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,89.25,1,9/9/2017,Not_Canceled,2,2,9,2017
INN00398,1,0,0,4,Meal Plan 2,0,Room_Type 1,100,Offline,0,0,0,110.0,0,9/28/2018,Not_Canceled,1,4,9,2018
INN00399,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95.0,0,5/13/2018,Canceled,2,3,5,2018
INN00400,2,0,0,1,Not Selected,0,Room_Type 1,29,Online,0,0,0,79.0,0,3/18/2018,Not_Canceled,2,1,3,2018
INN00401,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,Online,0,0,0,80.0,0,8/12/2018,Canceled,2,1,8,2018
INN00402,2,0,2,2,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,102.85,2,10/1/2018,Canceled,2,4,10,2018
INN00403,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Online,0,0,0,90.0,0,9/9/2018,Canceled,2,3,9,2018
INN00404,2,0,1,2,Meal Plan 1,0,Room_Type 2,81,Online,0,0,0,62.37,2,1/29/2018,Not_Canceled,2,3,1,2018
INN00405,2,0,0,1,Not Selected,0,Room_Type 1,23,Online,0,0,0,98.0,0,4/8/2018,Not_Canceled,2,1,4,2018
INN00406,2,0,0,3,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,117.67,1,9/17/2017,Canceled,2,3,9,2017
INN00407,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,141.0,1,6/18/2018,Not_Canceled,2,3,6,2018
INN00408,2,1,1,3,Meal Plan 1,0,Room_Type 6,124,Online,0,0,0,156.61,2,12/26/2018,Canceled,3,4,12,2018
INN00409,3,0,0,3,Meal Plan 1,0,Room_Type 4,85,Online,0,0,0,152.1,0,8/3/2018,Canceled,3,3,8,2018
INN00410,2,0,0,1,Meal Plan 1,0,Room_Type 1,167,Online,0,0,0,105.3,0,8/6/2018,Canceled,2,1,8,2018
INN00411,2,0,1,3,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,119.85,1,5/30/2018,Not_Canceled,2,4,5,2018
INN00412,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,97.2,2,11/4/2018,Not_Canceled,2,2,11,2018
INN00413,1,0,0,1,Not Selected,0,Room_Type 1,37,Online,0,0,0,116.1,0,5/13/2018,Not_Canceled,1,1,5,2018
INN00414,3,0,2,2,Meal Plan 1,0,Room_Type 4,76,Online,0,0,0,150.45,0,5/29/2018,Canceled,3,4,5,2018
INN00415,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,71.0,0,1/20/2018,Not_Canceled,1,1,1,2018
INN00417,2,0,1,2,Meal Plan 1,0,Room_Type 4,75,Offline,0,0,0,60.0,0,12/7/2017,Not_Canceled,2,3,12,2017
INN00418,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,1,89.0,1,4/5/2018,Not_Canceled,1,1,4,2018
INN00420,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,100.0,1,5/2/2018,Not_Canceled,2,2,5,2018
INN00421,2,0,1,3,Not Selected,0,Room_Type 1,122,Online,0,0,0,75.9,2,11/14/2018,Canceled,2,4,11,2018
INN00422,2,0,1,2,Meal Plan 1,0,Room_Type 1,224,Offline,0,0,0,65.0,0,10/2/2017,Not_Canceled,2,3,10,2017
